COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
"MANMADE YARN,FABRICS,MADEUPS",ISRAEL,NA,6750105,17.032
"MANMADE YARN,FABRICS,MADEUPS",ITALY,NA,55545458,123.977
"MANMADE YARN,FABRICS,MADEUPS",JAMAICA,NA,243417,0.36
"MANMADE YARN,FABRICS,MADEUPS",JAPAN,NA,9938312,33.487
"MANMADE YARN,FABRICS,MADEUPS",JORDAN,NA,4707515,11.193
"MANMADE YARN,FABRICS,MADEUPS",KAZAKHSTAN,NA,16074,0.024
"MANMADE YARN,FABRICS,MADEUPS",KENYA,NA,48573583,46.928
"MANMADE YARN,FABRICS,MADEUPS",KOREA DP RP,NA,145212,0.357
"MANMADE YARN,FABRICS,MADEUPS",KOREA RP,NA,53579890,90.414
"MANMADE YARN,FABRICS,MADEUPS",KUWAIT,NA,22846131,24.77
"MANMADE YARN,FABRICS,MADEUPS",KYRGHYZSTAN,NA,37626,0.061
"MANMADE YARN,FABRICS,MADEUPS",LAO PD RP,NA,592641,0.44
"MANMADE YARN,FABRICS,MADEUPS",LATVIA,NA,2221727,4.194
"MANMADE YARN,FABRICS,MADEUPS",LEBANON,NA,2103126,6.384
"MANMADE YARN,FABRICS,MADEUPS",LIBERIA,NA,142205,0.093
"MANMADE YARN,FABRICS,MADEUPS",LIBYA,NA,761240,1.42
"MANMADE YARN,FABRICS,MADEUPS",LITHUANIA,NA,2592869,6.349
"MANMADE YARN,FABRICS,MADEUPS",MACAO,NA,882,0.055
"MANMADE YARN,FABRICS,MADEUPS",MACEDONIA,NA,13305,0.235
"MANMADE YARN,FABRICS,MADEUPS",MADAGASCAR,NA,16364824,8.154
"MANMADE YARN,FABRICS,MADEUPS",MALAWI,NA,1056239,1.462
"MANMADE YARN,FABRICS,MADEUPS",MALAYSIA,NA,33652519,40.557
"MANMADE YARN,FABRICS,MADEUPS",MALDIVES,NA,695537,1.931
"MANMADE YARN,FABRICS,MADEUPS",MALI,NA,7070864,3.379
"MANMADE YARN,FABRICS,MADEUPS",MALTA,NA,83263,0.441
"MANMADE YARN,FABRICS,MADEUPS",MARSHALL ISLAND,NA,1,0
"MANMADE YARN,FABRICS,MADEUPS",MARTINIQUE,NA,18353,0.03
"MANMADE YARN,FABRICS,MADEUPS",MAURITANIA,NA,3125267,2.81
"MANMADE YARN,FABRICS,MADEUPS",MAURITIUS,NA,9078972,15.079
"MANMADE YARN,FABRICS,MADEUPS",MAYOTTE,NA,956,0
"MANMADE YARN,FABRICS,MADEUPS",MEXICO,NA,45929623,73.699
"MANMADE YARN,FABRICS,MADEUPS",MICRONESIA,NA,78153,0.059
"MANMADE YARN,FABRICS,MADEUPS",MOLDOVA,NA,21492,0.056
"MANMADE YARN,FABRICS,MADEUPS",MONGOLIA,NA,46000,0.061
"MANMADE YARN,FABRICS,MADEUPS",MONTENEGRO,NA,106243,0.239
"MANMADE YARN,FABRICS,MADEUPS",MONTSERRAT,NA,20,0
"MANMADE YARN,FABRICS,MADEUPS",MOROCCO,NA,35875047,69.763
"MANMADE YARN,FABRICS,MADEUPS",MOZAMBIQUE,NA,17625635,8.781
"MANMADE YARN,FABRICS,MADEUPS",MYANMAR,NA,6319448,13.166
"MANMADE YARN,FABRICS,MADEUPS",NAMIBIA,NA,84778,0.4
"MANMADE YARN,FABRICS,MADEUPS",NEPAL,NA,50124128,53.811
"MANMADE YARN,FABRICS,MADEUPS",NETHERLAND,NA,31570815,74.625
"MANMADE YARN,FABRICS,MADEUPS",NETHERLANDANTIL,NA,28141,0.073
"MANMADE YARN,FABRICS,MADEUPS",NEW CALEDONIA,NA,12000,0.057
"MANMADE YARN,FABRICS,MADEUPS",NEW ZEALAND,NA,4242098,15.534
"MANMADE YARN,FABRICS,MADEUPS",NICARAGUA,NA,543647,0.756
"MANMADE YARN,FABRICS,MADEUPS",NIGER,NA,12522737,6.266
"MANMADE YARN,FABRICS,MADEUPS",NIGERIA,NA,20067793,31.259
"MANMADE YARN,FABRICS,MADEUPS",NORWAY,NA,7020069,23.944
"MANMADE YARN,FABRICS,MADEUPS",OMAN,NA,13622501,19.976
"MANMADE YARN,FABRICS,MADEUPS",PAKISTAN IR,NA,91154589,90.627
"MANMADE YARN,FABRICS,MADEUPS",PANAMA REPUBLIC,NA,12200322,12.298
"MANMADE YARN,FABRICS,MADEUPS",PAPUA N GNA,NA,201054,0.262
"MANMADE YARN,FABRICS,MADEUPS",PARAGUAY,NA,1199138,2.161
"MANMADE YARN,FABRICS,MADEUPS",PERU,NA,32653854,58.843
"MANMADE YARN,FABRICS,MADEUPS",PHILIPPINES,NA,5000059,11.072
"MANMADE YARN,FABRICS,MADEUPS",PITCAIRN IS.,NA,1081,0.003
"MANMADE YARN,FABRICS,MADEUPS",POLAND,NA,15793091,34.61
"MANMADE YARN,FABRICS,MADEUPS",PORTUGAL,NA,21099197,49.834
"MANMADE YARN,FABRICS,MADEUPS",PUERTO RICO,NA,132420,0.435
"MANMADE YARN,FABRICS,MADEUPS",QATAR,NA,5242061,9.983
"MANMADE YARN,FABRICS,MADEUPS",REUNION,NA,345964,0.694
"MANMADE YARN,FABRICS,MADEUPS",ROMANIA,NA,2547555,9.164
"MANMADE YARN,FABRICS,MADEUPS",RUSSIA,NA,11775185,23.572
"MANMADE YARN,FABRICS,MADEUPS",RWANDA,NA,461906,0.91
"MANMADE YARN,FABRICS,MADEUPS",SAMOA,NA,500,0.003
"MANMADE YARN,FABRICS,MADEUPS",SAUDI ARAB,NA,50065967,59.995
"MANMADE YARN,FABRICS,MADEUPS",SENEGAL,NA,19942130,13.437
"MANMADE YARN,FABRICS,MADEUPS",SERBIA,NA,43236,0.191
"MANMADE YARN,FABRICS,MADEUPS",SEYCHELLES,NA,207645,0.452
"MANMADE YARN,FABRICS,MADEUPS",SIERRA LEONE,NA,55526,0.271
"MANMADE YARN,FABRICS,MADEUPS",SINGAPORE,NA,6345821,14.321
"MANMADE YARN,FABRICS,MADEUPS",SLOVAK REP,NA,238083,0.846
"MANMADE YARN,FABRICS,MADEUPS",SLOVENIA,NA,3722949,8.843
"MANMADE YARN,FABRICS,MADEUPS",SOMALIA,NA,3794684,4.029
"MANMADE YARN,FABRICS,MADEUPS",SOUTH AFRICA,NA,22194835,45.465
"MANMADE YARN,FABRICS,MADEUPS",SOUTH SUDAN,NA,119259,0.063
"MANMADE YARN,FABRICS,MADEUPS",SPAIN,NA,46835729,105.204
"MANMADE YARN,FABRICS,MADEUPS",SRI LANKA DSR,NA,81621191,99.348
"MANMADE YARN,FABRICS,MADEUPS",ST KITT N A,NA,0,0
"MANMADE YARN,FABRICS,MADEUPS",ST LUCIA,NA,4486,0.005
"MANMADE YARN,FABRICS,MADEUPS",ST VINCENT,NA,14881,0.017
"MANMADE YARN,FABRICS,MADEUPS",STATE OF PALESTINE,NA,8304,0.033
"MANMADE YARN,FABRICS,MADEUPS",SUDAN,NA,18926311,16.813
"MANMADE YARN,FABRICS,MADEUPS",SURINAME,NA,172070,0.191
"MANMADE YARN,FABRICS,MADEUPS",SWAZILAND,NA,2997,0.011
"MANMADE YARN,FABRICS,MADEUPS",SWEDEN,NA,4128190,10.607
"MANMADE YARN,FABRICS,MADEUPS",SWITZERLAND,NA,753009,1.902
"MANMADE YARN,FABRICS,MADEUPS",SYRIA,NA,9096426,17.677
"MANMADE YARN,FABRICS,MADEUPS",TAIWAN,NA,1136519,2.971
"MANMADE YARN,FABRICS,MADEUPS",TAJIKISTAN,NA,112396,0.259
"MANMADE YARN,FABRICS,MADEUPS",TANZANIA REP,NA,22435502,18.394
"MANMADE YARN,FABRICS,MADEUPS",THAILAND,NA,62506042,63.866
"MANMADE YARN,FABRICS,MADEUPS",TOGO,NA,48958193,35.171
"MANMADE YARN,FABRICS,MADEUPS",TRINIDAD,NA,1088860,2.326
"MANMADE YARN,FABRICS,MADEUPS",TUNISIA,NA,5473123,12.358
"MANMADE YARN,FABRICS,MADEUPS",TURKEY,NA,234882697,449.835
"MANMADE YARN,FABRICS,MADEUPS",TURKMENISTAN,NA,35,0
"MANMADE YARN,FABRICS,MADEUPS",U ARAB EMTS,NA,200509877,212.909
"MANMADE YARN,FABRICS,MADEUPS",U K,NA,65833960,161.078
"MANMADE YARN,FABRICS,MADEUPS",U S A,NA,294156300,525.543
"MANMADE YARN,FABRICS,MADEUPS",UGANDA,NA,4738378,5.971
"MANMADE YARN,FABRICS,MADEUPS",UKRAINE,NA,2364940,5.305
"MANMADE YARN,FABRICS,MADEUPS",UNSPECIFIED,NA,314205,1.193
"MANMADE YARN,FABRICS,MADEUPS",URUGUAY,NA,1058653,2.694
"MANMADE YARN,FABRICS,MADEUPS",US MINOR OUTLYING ISLANDS,NA,9292,0.014
"MANMADE YARN,FABRICS,MADEUPS",UZBEKISTAN,NA,435655,1.123
"MANMADE YARN,FABRICS,MADEUPS",VANUATU REP,NA,13531,0.008
"MANMADE YARN,FABRICS,MADEUPS",VENEZUELA,NA,1219317,1.547
"MANMADE YARN,FABRICS,MADEUPS",VIETNAM SOC REP,NA,46828623,97.641
"MANMADE YARN,FABRICS,MADEUPS",VIRGIN IS US,NA,1280,0.007
"MANMADE YARN,FABRICS,MADEUPS",YEMEN REPUBLC,NA,24880936,24.513
"MANMADE YARN,FABRICS,MADEUPS",ZAMBIA,NA,3036363,1.699
"MANMADE YARN,FABRICS,MADEUPS",ZIMBABWE,NA,1515565,1.686
"WOOL, RAW",BANGLADESH PR,KGS,6321,0.002
"WOOL, RAW",CHINA P RP,KGS,266035,0.578
"WOOL, RAW",ITALY,KGS,881,0.004
"WOOL, RAW",MALDIVES,KGS,15,0
"WOOL, RAW",NEPAL,KGS,81465,0.177
"WOOL, RAW",SPAIN,KGS,6088,0.023
"WOOL, RAW",U K,KGS,58091,0.354
"WOLLEN YARN,FABRICS,MADEUPSETC",AFGHANISTAN,NA,22,0
"WOLLEN YARN,FABRICS,MADEUPSETC",ANGOLA,NA,80,0
"WOLLEN YARN,FABRICS,MADEUPSETC",ARGENTINA,NA,1395,0.012
"WOLLEN YARN,FABRICS,MADEUPSETC",AUSTRALIA,NA,234765,1.732
"WOLLEN YARN,FABRICS,MADEUPSETC",AUSTRIA,NA,16528,0.416
"WOLLEN YARN,FABRICS,MADEUPSETC",BAHAMAS,NA,50,0
"WOLLEN YARN,FABRICS,MADEUPSETC",BAHARAIN IS,NA,4905,0.029
"WOLLEN YARN,FABRICS,MADEUPSETC",BANGLADESH PR,NA,402593,2.606
"WOLLEN YARN,FABRICS,MADEUPSETC",BELGIUM,NA,40424,0.341
"WOLLEN YARN,FABRICS,MADEUPSETC",BHUTAN,NA,51586,0.309
"WOLLEN YARN,FABRICS,MADEUPSETC",BOTSWANA,NA,2931,0.005
"WOLLEN YARN,FABRICS,MADEUPSETC",BRAZIL,NA,5223,0.054
"WOLLEN YARN,FABRICS,MADEUPSETC",BULGARIA,NA,30,0
"WOLLEN YARN,FABRICS,MADEUPSETC",BURKINA FASO,NA,75,0.001
"WOLLEN YARN,FABRICS,MADEUPSETC",CAMBODIA,NA,365140,2.213
"WOLLEN YARN,FABRICS,MADEUPSETC",CAMEROON,NA,378,0.003
"WOLLEN YARN,FABRICS,MADEUPSETC",CANADA,NA,132110,1.338
"WOLLEN YARN,FABRICS,MADEUPSETC",CHILE,NA,106494,1.304
"WOLLEN YARN,FABRICS,MADEUPSETC",CHINA P RP,NA,2221742,12.896
"WOLLEN YARN,FABRICS,MADEUPSETC",COLOMBIA,NA,29655,0.116
"WOLLEN YARN,FABRICS,MADEUPSETC",CONGO P REP,NA,4551,0.008
"WOLLEN YARN,FABRICS,MADEUPSETC",CROATIA,NA,3020,0.024
"WOLLEN YARN,FABRICS,MADEUPSETC",CZECH REPUBLIC,NA,104158,0.849
"WOLLEN YARN,FABRICS,MADEUPSETC",DENMARK,NA,6010,0.114
"WOLLEN YARN,FABRICS,MADEUPSETC",DJIBOUTI,NA,58834,0.266
"WOLLEN YARN,FABRICS,MADEUPSETC",DOMINIC REP,NA,13,0
"WOLLEN YARN,FABRICS,MADEUPSETC",EGYPT A RP,NA,373079,2.24
"WOLLEN YARN,FABRICS,MADEUPSETC",ETHIOPIA,NA,156984,0.956
"WOLLEN YARN,FABRICS,MADEUPSETC",FIJI IS,NA,4226,0.03
"WOLLEN YARN,FABRICS,MADEUPSETC",FINLAND,NA,459,0.011
"WOLLEN YARN,FABRICS,MADEUPSETC",FRANCE,NA,180934,0.591
"WOLLEN YARN,FABRICS,MADEUPSETC",GEORGIA,NA,7156,0.023
"WOLLEN YARN,FABRICS,MADEUPSETC",GERMANY,NA,436660,4.216
"WOLLEN YARN,FABRICS,MADEUPSETC",GHANA,NA,200,0.001
"WOLLEN YARN,FABRICS,MADEUPSETC",GREECE,NA,2040,0.013
"WOLLEN YARN,FABRICS,MADEUPSETC",GRENADA,NA,100,0
"WOLLEN YARN,FABRICS,MADEUPSETC",GUATEMALA,NA,4906,0.031
"WOLLEN YARN,FABRICS,MADEUPSETC",GUYANA,NA,3,0
"WOLLEN YARN,FABRICS,MADEUPSETC",HONG KONG,NA,551310,3.645
"WOLLEN YARN,FABRICS,MADEUPSETC",HUNGARY,NA,3034,0.032
"WOLLEN YARN,FABRICS,MADEUPSETC",INDONESIA,NA,786218,6.181
"WOLLEN YARN,FABRICS,MADEUPSETC",IRELAND,NA,643,0.011
"WOLLEN YARN,FABRICS,MADEUPSETC",ISRAEL,NA,226650,4.97
"WOLLEN YARN,FABRICS,MADEUPSETC",ITALY,NA,7500784,46.585
"WOLLEN YARN,FABRICS,MADEUPSETC",JAPAN,NA,1403762,29.467
"WOLLEN YARN,FABRICS,MADEUPSETC",JORDAN,NA,17134,0.137
"WOLLEN YARN,FABRICS,MADEUPSETC",KAZAKHSTAN,NA,50,0
"WOLLEN YARN,FABRICS,MADEUPSETC",KENYA,NA,25849,0.251
"WOLLEN YARN,FABRICS,MADEUPSETC",KOREA DP RP,NA,9648,0.093
"WOLLEN YARN,FABRICS,MADEUPSETC",KOREA RP,NA,1825060,24.77
"WOLLEN YARN,FABRICS,MADEUPSETC",KUWAIT,NA,64323,0.418
"WOLLEN YARN,FABRICS,MADEUPSETC",LATVIA,NA,104,0.001
"WOLLEN YARN,FABRICS,MADEUPSETC",LEBANON,NA,49729,0.401
"WOLLEN YARN,FABRICS,MADEUPSETC",LIBYA,NA,26651,0.054
"WOLLEN YARN,FABRICS,MADEUPSETC",LITHUANIA,NA,232276,3.16
"WOLLEN YARN,FABRICS,MADEUPSETC",MACEDONIA,NA,9,0.001
"WOLLEN YARN,FABRICS,MADEUPSETC",MALAWI,NA,910,0.006
"WOLLEN YARN,FABRICS,MADEUPSETC",MALAYSIA,NA,189478,0.895
"WOLLEN YARN,FABRICS,MADEUPSETC",MALDIVES,NA,1183,0.005
"WOLLEN YARN,FABRICS,MADEUPSETC",MARSHALL ISLAND,NA,12,0
"WOLLEN YARN,FABRICS,MADEUPSETC",MAURITIUS,NA,2969,0.02
"WOLLEN YARN,FABRICS,MADEUPSETC",MEXICO,NA,84851,0.514
"WOLLEN YARN,FABRICS,MADEUPSETC",MONGOLIA,NA,5,0
"WOLLEN YARN,FABRICS,MADEUPSETC",MOROCCO,NA,1268,0.011
"WOLLEN YARN,FABRICS,MADEUPSETC",MOZAMBIQUE,NA,1505,0.004
"WOLLEN YARN,FABRICS,MADEUPSETC",MYANMAR,NA,59002,0.304
"WOLLEN YARN,FABRICS,MADEUPSETC",NEPAL,NA,606656,2.365
"WOLLEN YARN,FABRICS,MADEUPSETC",NETHERLAND,NA,15716,0.125
"WOLLEN YARN,FABRICS,MADEUPSETC",NEW ZEALAND,NA,88378,1.216
"WOLLEN YARN,FABRICS,MADEUPSETC",NIGER,NA,1,0
"WOLLEN YARN,FABRICS,MADEUPSETC",NIGERIA,NA,6619,0.066
"WOLLEN YARN,FABRICS,MADEUPSETC",NORWAY,NA,6370,0.036
"WOLLEN YARN,FABRICS,MADEUPSETC",OMAN,NA,16149,0.199
"WOLLEN YARN,FABRICS,MADEUPSETC",PAKISTAN IR,NA,80090,0.423
"WOLLEN YARN,FABRICS,MADEUPSETC",PHILIPPINES,NA,8419,0.119
"WOLLEN YARN,FABRICS,MADEUPSETC",POLAND,NA,280615,3.231
"WOLLEN YARN,FABRICS,MADEUPSETC",PORTUGAL,NA,176883,1.654
"WOLLEN YARN,FABRICS,MADEUPSETC",PUERTO RICO,NA,4,0
"WOLLEN YARN,FABRICS,MADEUPSETC",QATAR,NA,27646,0.199
"WOLLEN YARN,FABRICS,MADEUPSETC",ROMANIA,NA,3036,0.029
"WOLLEN YARN,FABRICS,MADEUPSETC",RUSSIA,NA,21056,0.199
"WOLLEN YARN,FABRICS,MADEUPSETC",SAUDI ARAB,NA,65873,0.347
"WOLLEN YARN,FABRICS,MADEUPSETC",SENEGAL,NA,48,0.012
"WOLLEN YARN,FABRICS,MADEUPSETC",SERBIA,NA,1106,0.013
"WOLLEN YARN,FABRICS,MADEUPSETC",SEYCHELLES,NA,162,0.002
"WOLLEN YARN,FABRICS,MADEUPSETC",SIERRA LEONE,NA,397,0.008
"WOLLEN YARN,FABRICS,MADEUPSETC",SINGAPORE,NA,24597,0.256
"WOLLEN YARN,FABRICS,MADEUPSETC",SLOVAK REP,NA,28006,0.154
"WOLLEN YARN,FABRICS,MADEUPSETC",SLOVENIA,NA,4374,0.05
"WOLLEN YARN,FABRICS,MADEUPSETC",SOUTH AFRICA,NA,153796,0.821
"WOLLEN YARN,FABRICS,MADEUPSETC",SPAIN,NA,222031,1.031
"WOLLEN YARN,FABRICS,MADEUPSETC",SRI LANKA DSR,NA,190590,2.863
"WOLLEN YARN,FABRICS,MADEUPSETC",SUDAN,NA,58352,0.18
"WOLLEN YARN,FABRICS,MADEUPSETC",SURINAME,NA,42,0
"WOLLEN YARN,FABRICS,MADEUPSETC",SWEDEN,NA,31627,0.146
"WOLLEN YARN,FABRICS,MADEUPSETC",SWITZERLAND,NA,1414,0.012
"WOLLEN YARN,FABRICS,MADEUPSETC",SYRIA,NA,32640,0.356
"WOLLEN YARN,FABRICS,MADEUPSETC",TAIWAN,NA,33407,0.576
"WOLLEN YARN,FABRICS,MADEUPSETC",TANZANIA REP,NA,3581,0.023
"WOLLEN YARN,FABRICS,MADEUPSETC",THAILAND,NA,83427,0.667
"WOLLEN YARN,FABRICS,MADEUPSETC",TOGO,NA,2647,0.002
"WOLLEN YARN,FABRICS,MADEUPSETC",TUNISIA,NA,71614,1.139
"WOLLEN YARN,FABRICS,MADEUPSETC",TURKEY,NA,236443,1.295
"WOLLEN YARN,FABRICS,MADEUPSETC",U ARAB EMTS,NA,505921,1.378
"WOLLEN YARN,FABRICS,MADEUPSETC",U K,NA,3054218,35.796
"WOLLEN YARN,FABRICS,MADEUPSETC",U S A,NA,1075520,6.836
"WOLLEN YARN,FABRICS,MADEUPSETC",UGANDA,NA,222,0.002
"WOLLEN YARN,FABRICS,MADEUPSETC",UKRAINE,NA,256,0.01
"WOLLEN YARN,FABRICS,MADEUPSETC",URUGUAY,NA,43687,0.251
"WOLLEN YARN,FABRICS,MADEUPSETC",UZBEKISTAN,NA,20,0
"WOLLEN YARN,FABRICS,MADEUPSETC",VIETNAM SOC REP,NA,258938,1.536
"WOLLEN YARN,FABRICS,MADEUPSETC",YEMEN REPUBLC,NA,148014,0.248
"WOLLEN YARN,FABRICS,MADEUPSETC",ZAMBIA,NA,6034,0.009
"WOLLEN YARN,FABRICS,MADEUPSETC",ZIMBABWE,NA,250,0.001
RMG COTTON INCL ACCESSORIES,AFGHANISTAN,NA,1146512,7.676
RMG COTTON INCL ACCESSORIES,ALBANIA,NA,274216,0.33
RMG COTTON INCL ACCESSORIES,ALGERIA,NA,2837744,3.87
RMG COTTON INCL ACCESSORIES,AMERI SAMOA,NA,4451,0.007
RMG COTTON INCL ACCESSORIES,ANGOLA,NA,621900,0.759
RMG COTTON INCL ACCESSORIES,ANGUILLA,NA,109,0
RMG COTTON INCL ACCESSORIES,ANTIGUA,NA,5480,0.008
RMG COTTON INCL ACCESSORIES,ARGENTINA,NA,2814627,14.449
RMG COTTON INCL ACCESSORIES,ARMENIA,NA,2140,0.002
RMG COTTON INCL ACCESSORIES,ARUBA,NA,307954,0.978
RMG COTTON INCL ACCESSORIES,AUSTRALIA,NA,30110736,116.264
RMG COTTON INCL ACCESSORIES,AUSTRIA,NA,2757029,14.23
RMG COTTON INCL ACCESSORIES,AZERBAIJAN,NA,132389,0.241
RMG COTTON INCL ACCESSORIES,BAHAMAS,NA,139233,0.701
RMG COTTON INCL ACCESSORIES,BAHARAIN IS,NA,3282337,11.349
RMG COTTON INCL ACCESSORIES,BANGLADESH PR,NA,958512,3.024
RMG COTTON INCL ACCESSORIES,BARBADOS,NA,63363,0.255
RMG COTTON INCL ACCESSORIES,BELARUS,NA,12492,0.042
RMG COTTON INCL ACCESSORIES,BELGIUM,NA,31021100,120.521
RMG COTTON INCL ACCESSORIES,BELIZE,NA,136848,0.57
RMG COTTON INCL ACCESSORIES,BENIN,NA,7817,0.015
RMG COTTON INCL ACCESSORIES,BERMUDA,NA,43305,0.108
RMG COTTON INCL ACCESSORIES,BHUTAN,NA,86845,0.125
RMG COTTON INCL ACCESSORIES,BOLIVIA,NA,11434,0.064
RMG COTTON INCL ACCESSORIES,BOSNIA-HRZGOVIN,NA,7640,0.065
RMG COTTON INCL ACCESSORIES,BOTSWANA,NA,117744,0.422
RMG COTTON INCL ACCESSORIES,BR VIRGN IS,NA,17418,0.185
RMG COTTON INCL ACCESSORIES,BRAZIL,NA,6216831,28.746
RMG COTTON INCL ACCESSORIES,BRUNEI,NA,70799,0.442
RMG COTTON INCL ACCESSORIES,BULGARIA,NA,112217,0.521
RMG COTTON INCL ACCESSORIES,BURKINA FASO,NA,9880,0.021
RMG COTTON INCL ACCESSORIES,BURUNDI,NA,14406,0.185
RMG COTTON INCL ACCESSORIES,C AFRI REP,NA,373754,0.644
RMG COTTON INCL ACCESSORIES,CAMBODIA,NA,40400,0.118
RMG COTTON INCL ACCESSORIES,CAMEROON,NA,733658,0.922
RMG COTTON INCL ACCESSORIES,CANADA,NA,37104219,140.137
RMG COTTON INCL ACCESSORIES,CAPE VERDE IS,NA,504,0
RMG COTTON INCL ACCESSORIES,CAYMAN IS,NA,10,0.001
RMG COTTON INCL ACCESSORIES,CHAD,NA,8970,0.045
RMG COTTON INCL ACCESSORIES,CHILE,NA,6980764,30.481
RMG COTTON INCL ACCESSORIES,CHINA P RP,NA,16276774,74
RMG COTTON INCL ACCESSORIES,COLOMBIA,NA,1509604,7.166
RMG COTTON INCL ACCESSORIES,COMOROS,NA,356581,1.608
RMG COTTON INCL ACCESSORIES,CONGO D. REP.,NA,309402,0.537
RMG COTTON INCL ACCESSORIES,CONGO P REP,NA,502044,1
RMG COTTON INCL ACCESSORIES,COOK IS,NA,18320,0.058
RMG COTTON INCL ACCESSORIES,COSTA RICA,NA,679711,1.596
RMG COTTON INCL ACCESSORIES,COTE D' IVOIRE,NA,83416,0.275
RMG COTTON INCL ACCESSORIES,CROATIA,NA,627870,2.089
RMG COTTON INCL ACCESSORIES,CUBA,NA,13007,0.018
RMG COTTON INCL ACCESSORIES,CYPRUS,NA,215051,0.516
RMG COTTON INCL ACCESSORIES,CZECH REPUBLIC,NA,13310541,41.739
RMG COTTON INCL ACCESSORIES,DENMARK,NA,14397473,71.111
RMG COTTON INCL ACCESSORIES,DJIBOUTI,NA,1700655,2.474
RMG COTTON INCL ACCESSORIES,DOMINIC REP,NA,472116,2.047
RMG COTTON INCL ACCESSORIES,DOMINICA,NA,6076,0.038
RMG COTTON INCL ACCESSORIES,ECUADOR,NA,85943,0.583
RMG COTTON INCL ACCESSORIES,EGYPT A RP,NA,453213,1.652
RMG COTTON INCL ACCESSORIES,EL SALVADOR,NA,213589,0.777
RMG COTTON INCL ACCESSORIES,EQUTL GUINEA,NA,105000,0.144
RMG COTTON INCL ACCESSORIES,ESTONIA,NA,186845,0.962
RMG COTTON INCL ACCESSORIES,ETHIOPIA,NA,192757,0.296
RMG COTTON INCL ACCESSORIES,FAROE IS.,NA,180,0.005
RMG COTTON INCL ACCESSORIES,FIJI IS,NA,2166925,3.389
RMG COTTON INCL ACCESSORIES,FINLAND,NA,2286791,8.306
RMG COTTON INCL ACCESSORIES,FR POLYNESIA,NA,118170,0.557
RMG COTTON INCL ACCESSORIES,FRANCE,NA,121490963,447.274
RMG COTTON INCL ACCESSORIES,GABON,NA,48889,0.191
RMG COTTON INCL ACCESSORIES,GAMBIA,NA,406870,2.155
RMG COTTON INCL ACCESSORIES,GEORGIA,NA,219169,0.987
RMG COTTON INCL ACCESSORIES,GERMANY,NA,181114664,621.262
RMG COTTON INCL ACCESSORIES,GHANA,NA,615036,0.461
RMG COTTON INCL ACCESSORIES,GREECE,NA,2847941,12.238
RMG COTTON INCL ACCESSORIES,GRENADA,NA,76533,0.356
RMG COTTON INCL ACCESSORIES,GUADELOUPE,NA,58491,0.113
RMG COTTON INCL ACCESSORIES,GUAM,NA,319,0.002
RMG COTTON INCL ACCESSORIES,GUATEMALA,NA,127163,0.41
RMG COTTON INCL ACCESSORIES,GUINEA,NA,513274,1.133
RMG COTTON INCL ACCESSORIES,GUINEA BISSAU,NA,896,0.006
RMG COTTON INCL ACCESSORIES,GUYANA,NA,342018,0.632
RMG COTTON INCL ACCESSORIES,HAITI,NA,286596,0.188
RMG COTTON INCL ACCESSORIES,HONDURAS,NA,167534,0.372
RMG COTTON INCL ACCESSORIES,HONG KONG,NA,8678495,42.197
RMG COTTON INCL ACCESSORIES,HUNGARY,NA,588309,1.93
RMG COTTON INCL ACCESSORIES,ICELAND,NA,21857,0.152
RMG COTTON INCL ACCESSORIES,INDONESIA,NA,2487230,5.217
RMG COTTON INCL ACCESSORIES,IRAN,NA,15056,0.059
RMG COTTON INCL ACCESSORIES,IRAQ,NA,11076529,11.665
RMG COTTON INCL ACCESSORIES,IRELAND,NA,14269369,43.772
RMG COTTON INCL ACCESSORIES,ISRAEL,NA,16787313,53.58
RMG COTTON INCL ACCESSORIES,ITALY,NA,63404552,252.533
RMG COTTON INCL ACCESSORIES,JAMAICA,NA,528621,1.43
RMG COTTON INCL ACCESSORIES,JAPAN,NA,33776337,158.372
RMG COTTON INCL ACCESSORIES,JORDAN,NA,1464592,6.067
RMG COTTON INCL ACCESSORIES,KAZAKHSTAN,NA,842011,1.467
RMG COTTON INCL ACCESSORIES,KENYA,NA,2938091,4.324
RMG COTTON INCL ACCESSORIES,KOREA DP RP,NA,60968,0.248
RMG COTTON INCL ACCESSORIES,KOREA RP,NA,12928486,41.989
RMG COTTON INCL ACCESSORIES,KUWAIT,NA,16485011,51.654
RMG COTTON INCL ACCESSORIES,KYRGHYZSTAN,NA,3133704,11.574
RMG COTTON INCL ACCESSORIES,LATVIA,NA,169250,0.532
RMG COTTON INCL ACCESSORIES,LEBANON,NA,498284,1.992
RMG COTTON INCL ACCESSORIES,LESOTHO,NA,685751,3.908
RMG COTTON INCL ACCESSORIES,LIBERIA,NA,7653,0.008
RMG COTTON INCL ACCESSORIES,LIBYA,NA,362041,0.986
RMG COTTON INCL ACCESSORIES,LIECHTENSTEIN,NA,596,0.002
RMG COTTON INCL ACCESSORIES,LITHUANIA,NA,89798,0.596
RMG COTTON INCL ACCESSORIES,LUXEMBOURG,NA,39898,0.113
RMG COTTON INCL ACCESSORIES,MACAO,NA,130,0.007
RMG COTTON INCL ACCESSORIES,MACEDONIA,NA,3336,0.03
RMG COTTON INCL ACCESSORIES,MADAGASCAR,NA,1637073,0.488
RMG COTTON INCL ACCESSORIES,MALAWI,NA,96052,0.244
RMG COTTON INCL ACCESSORIES,MALAYSIA,NA,11123546,39.284
